"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.nlogo"
"Containment Policy"
"04/02/2020 22:40:29:847 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","SpatialDistance","Proportion_Isolating","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Bed_Capacity","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Send_to_Hospital","ProductionRate","Incubation_Period","Case_Isolation","Initial","ID_Rate","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ R ] of simuls with [ timenow = Illness_period ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]","scalePhase"
"8","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","43","6","2486","0","8","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3757488372093023","9.333333333333334","0","3.2239378590772457E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","52","20","2461","0","19","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3580153846153846","7.85","1","3.2263921009528782E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","37","9","2477","0","14","0","0","0","0","0","0","0","0","0","0","0","0.39670270270270275","10.11111111111111","0","3.617606042027649E7","0"
"7","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","45","1","2490","0","9","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3723822222222222","12","0","3.3334720954560097E7","0"
"4","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","43","3","2489","0","8","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.37168372093023255","11","0","3.3190164695679966E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","50","13","2449","0","38","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.358272","7.846153846153846","1","3.346177581710365E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","44","16","2467","0","17","0","0","0","0","0","0","0","0","0","0","0","0.3739181818181818","9.25","2","3.2594791125796698E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","46","14","2475","0","11","0","0","0","0","0","0","0","0","0","0","1","0.3657913043478261","9.357142857142858","0","3.221708872053201E7","0"
"8","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","44","6","2486","0","8","0","0","0","0","0","0","0","0","0","0","1","0.3728727272727273","10.333333333333334","0","3.2107384541380707E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","53","20","2460","0","20","0","0","0","0","0","0","0","0","0","0","1.5","0.35589433962264155","8.05","1","3.211070448135981E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","51","12","2449","0","39","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3560862745098039","8.166666666666666","0","3.3361070537375923E7","0"
"7","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","46","1","2490","0","9","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.36961739130434784","13","0","3.3233241102243446E7","0"
"4","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","44","3","2489","0","8","0","0","0","0","0","0","0","0","0","0","1","0.3689363636363636","12","0","3.305547754559236E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","38","8","2477","0","15","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.39299999999999996","10.375","0","3.6019671950784184E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","45","16","2467","0","17","0","0","0","0","0","0","0","0","0","0","1","0.37094222222222223","10.25","2","3.2447769411618058E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","47","14","2475","0","11","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3635744680851064","10.357142857142858","0","3.210412573531774E7","0"
"8","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","45","7","2485","0","8","0","0","0","0","0","0","0","0","0","0","1","0.37085333333333337","9.857142857142858","0","3.199008233747072E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","54","22","2458","0","20","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.35406666666666664","8.318181818181818","1","3.199931188531437E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","52","12","2448","1","39","0","0","0","0","0","0","0","0","0","1","0","0.3543307692307692","8","0","3.3246399455268793E7","0"
"7","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","47","1","2490","0","9","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3668936170212766","14","0","3.3107496727046028E7","0"
"4","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","45","3","2489","0","8","0","0","0","0","0","0","0","0","0","0","0","0.3663022222222222","13","0","3.2959115418467402E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","46","16","2466","0","18","0","0","0","0","0","0","0","0","0","0","0","0.36813913043478264","10.25","0","3.2294461314408418E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","39","7","2475","1","17","0","0","0","0","0","0","0","1","0","0","2","0.38952820512820513","6.285714285714286","0","3.589211186996292E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","55","21","2457","0","22","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.35207272727272726","8.19047619047619","1","3.187816358248174E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","48","13","2475","0","12","0","0","0","0","0","0","0","0","0","0","1","0.36136666666666667","10.923076923076923","0","3.1965923669461578E7","0"
"8","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","46","6","2485","0","9","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.36851304347826086","9.833333333333334","0","3.1905177579848472E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","53","13","2447","1","39","0","0","0","0","0","0","0","0","0","1","0.6666666666666666","0.35225660377358486","8.384615384615385","2","3.3104345057320703E7","0"
"7","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","48","1","2490","0","9","0","0","0","0","0","0","0","0","0","0","0","0.36421666666666663","15","0","3.296711108380134E7","0"
"4","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","46","3","2488","0","9","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.3638608695652174","8.666666666666666","0","3.285298159750775E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","47","18","2462","0","20","0","0","0","0","0","0","0","0","0","0","0","0.36560851063829786","8.333333333333334","0","3.2147376143113002E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","56","21","2457","0","22","0","0","0","0","0","0","0","0","0","0","1.5","0.35023571428571426","9.19047619047619","2","3.1767339142061777E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","40","7","2475","1","17","0","0","0","0","0","0","0","1","0","0","2","0.38577","7.285714285714286","1","3.575775062251406E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","49","14","2474","0","12","0","0","0","0","0","0","0","0","0","0","0.5","0.3591918367346939","11.142857142857142","1","3.188182318279775E7","0"
"8","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","47","5","2485","0","10","0","0","0","0","0","0","0","0","0","0","4","0.36584680851063833","9.6","1","3.1775672221422825E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","54","16","2444","1","39","0","0","0","0","0","0","0","0","0","1","0","0.3501037037037037","7.8125","1","3.297942866765575E7","0"
"7","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","49","1","2490","0","9","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.36164897959183673","16","0","3.2823506010221418E7","0"
"4","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","47","2","2488","0","10","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.36161702127659573","6","0","3.2745464758293994E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","48","20","2459","0","21","0","0","0","0","0","0","0","0","0","0","1","0.3633166666666667","7.7","0","3.200101176181925E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","57","21","2457","0","22","0","0","0","0","0","0","0","0","0","0","0","0.348680701754386","10.19047619047619","1","3.1659313482342556E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","55","15","2443","1","41","0","0","0","0","0","0","0","0","0","1","0","0.3483418181818182","7.2","0","3.283743797076966E7","0"
"8","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","48","5","2485","0","10","0","0","0","0","0","0","0","0","0","0","1","0.3635","10.6","0","3.1658587520948835E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","41","7","2475","1","17","0","0","0","0","0","0","0","1","0","0","1.5","0.3823609756097561","8.285714285714286","1","3.5612517313131586E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","50","11","2474","0","15","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.357096","10.818181818181818","1","3.178800915245725E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","58","19","2457","0","24","0","0","0","0","0","0","0","0","0","0","0.3333333333333333","0.3471172413793103","10.578947368421053","2","3.156420157690924E7","0"
"7","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","50","0","2490","0","10","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.35963999999999996","<RuntimePrimitiveException>","0","3.2697031604088183E7","0"
"4","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","48","2","2488","0","10","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.359175","7","0","3.2598723964660384E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","49","20","2458","0","22","0","0","0","0","0","0","0","0","0","0","0.5","0.36059591836734695","7.9","0","3.187238975792849E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","56","16","2442","1","41","0","0","0","0","0","0","0","0","0","1","1.3333333333333333","0.34672142857142857","7.75","1","3.2719758434002478E7","0"
"9","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","0","1","2499","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5","1","3.683539165156506E7","0"
