"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.html"
"Lancet Paper Aus"
"04/14/2020 15:39:42:785 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","Spatial_Distance","Compliance_with_Isolation","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Hospital_Beds_in_Australia","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Quarantine","ProductionRate","Incubation_Period","Case_Isolation","Initial","Track_and_Trace_Efficiency","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","Scale","Lockdown_Off","Freewheel","TimelockdownOff","Diffusion_Adjustment","SE_Illnesspd","se_Incubation","se_compliance","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]","scalePhase","numberInfected","deathcount","casefatalityrate","ICUBedsRequired","DailyCases","CurrentInfections","EliminationDate","MeanR"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","26","10","2487","0","3","0","0","0","0","0","0","0","0","0","0","0.5320153846153846","5.9","4","8633841.264600405","0","4","0","0","1","0","10","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","33","187","2291","0","22","0","0","0","0","0","0","0","0","0","0","0.5728121212121212","6.550802139037433","17","8120530.232047458","0","73","0","0","3","7","187","0","6"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","26","15","2481","0","4","0","0","0","0","0","0","0","0","0","0","0.5097846153846154","4.4","2","8581496.734161315","0","5","0","0","0","0","15","0","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","31","7","2491","0","2","0","0","0","0","0","0","0","0","0","0","0.553174193548387","8.142857142857142","0","8046500.96978536","0","5","0","0","1","1","7","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","30","90","2401","0","9","0","0","0","0","0","0","0","0","0","0","0.5027733333333333","6.777777777777778","6","8528497.015942989","0","33","0","0","8","6","90","0","2"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","29","52","2444","0","4","0","0","0","0","0","0","0","0","0","0","0.5124413793103448","6.076923076923077","4","8403129.038843708","0","15","0","0","0","4","52","0","3"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","27","20","2477","0","3","0","0","0","0","0","0","0","0","0","0","0.5348148148148147","5.5","4","8716210.205687117","0","7","0","0","0","1","20","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","24","17","2479","0","4","0","0","0","0","0","0","0","0","0","0","0.48161666666666664","6.0588235294117645","2","8379099.2094024","0","8","0","0","0","1","17","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","27","14","2483","0","3","0","0","0","0","0","0","0","0","0","0","0.5349185185185186","5.214285714285714","1","8630953.561596373","0","5","0","0","1","1","14","0","0"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","34","203","2272","0","25","0","0","0","0","0","0","0","0","0","0","0.5748588235294118","6.798029556650246","16","8115809.080920041","0","81","0","0","4","13","203","0","9"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","27","15","2481","0","4","0","0","0","0","0","0","0","0","0","0","0.5106814814814814","5.4","1","8577960.813298231","0","6","0","0","0","0","15","0","1"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","32","8","2490","0","2","0","0","0","0","0","0","0","0","0","0","0.5578875","8.125","1","8042825.010663834","0","5","0","0","1","0","8","0","1"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","30","59","2436","0","5","0","0","0","0","0","0","0","0","0","0","0.51472","6.084745762711864","6","8399855.256388444","0","17","0","0","1","3","59","0","1"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","31","93","2395","0","12","0","0","0","0","0","0","0","0","0","0","0.5029806451612903","7.043010752688172","9","8527031.152020304","0","37","0","0","8","5","93","0","3"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","28","24","2473","0","3","0","0","0","0","0","0","0","0","0","0","0.5386714285714286","5.583333333333333","1","8714475.383369481","0","7","0","0","0","2","24","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","28","19","2477","0","4","0","0","0","0","0","0","0","0","0","0","0.5350285714285714","4","0","8625192.631876519","0","5","0","0","0","0","19","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","25","20","2476","0","4","0","0","0","0","0","0","0","0","0","0","0.4832","6.15","3","8377957.361671205","0","9","0","0","0","0","20","0","1"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","35","223","2246","0","31","0","0","0","0","0","0","0","0","0","0","0.5757028571428572","6.757847533632287","22","8108076.647401833","0","88","0","0","6","16","223","0","5"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","28","17","2479","0","4","0","0","0","0","0","0","0","0","0","0","0.5119857142857143","5.764705882352941","3","8574314.831353774","0","6","0","0","0","2","17","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","32","107","2379","0","14","0","0","0","0","0","0","0","0","0","0","0.503875","6.822429906542056","9","8523036.201364899","0","43","0","0","8","10","107","0","6"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","33","8","2490","0","2","0","0","0","0","0","0","0","0","0","0","0.5628606060606061","9.125","1","8036626.818524546","0","6","0","0","1","0","8","0","2"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","31","66","2427","0","7","0","0","0","0","0","0","0","0","0","0","0.5169935483870968","5.954545454545454","5","8398845.045138162","0","21","0","0","1","5","66","0","3"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","29","30","2467","0","3","0","0","0","0","0","0","0","0","0","0","0.540896551724138","5.466666666666667","1","8709773.922293952","0","8","0","0","0","1","30","0","2"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","29","20","2476","0","4","0","0","0","0","0","0","0","0","0","0","0.5361793103448276","4.8","2","8621902.82512665","0","6","0","0","0","4","20","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","29","20","2475","0","5","0","0","0","0","0","0","0","0","0","0","0.5124413793103448","5.1","3","8572771.899867553","0","6","0","0","0","2","20","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","26","25","2471","0","4","0","0","0","0","0","0","0","0","0","0","0.48430769230769233","5.92","1","8377490.822197778","0","10","0","0","0","0","25","0","2"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","36","243","2221","1","35","0","0","0","0","0","0","1","0","0","0","0.5761222222222222","6.8806584362139915","25","8100973.186029604","0","101","1","0.009900990099009901","7","17","243","0","8"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","32","80","2412","0","8","0","0","0","0","0","0","0","0","0","0","0.5188125","5.7125","6","8397186.60717047","0","24","0","0","1","4","80","0","1"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","33","113","2365","0","22","0","0","0","0","0","0","0","0","0","0","0.5050666666666667","6.327433628318584","7","8521210.183283715","0","48","0","0","7","6","113","0","4"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","30","34","2463","0","3","0","0","0","0","0","0","0","0","0","0","0.54372","5.823529411764706","3","8706302.336519223","0","10","0","0","1","4","34","0","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","34","7","2490","0","3","0","0","0","0","0","0","0","0","0","0","0.5671647058823529","9.142857142857142","1","8030959.64146269","0","6","0","0","1","0","7","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","30","21","2475","0","4","0","0","0","0","0","0","0","0","0","0","0.5381333333333332","5.571428571428571","0","8616879.180538531","0","6","0","0","0","1","21","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","30","24","2471","0","5","0","0","0","0","0","0","0","0","0","0","0.51308","5.25","2","8570164.589663774","0","8","0","0","0","1","24","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","27","28","2465","0","7","0","0","0","0","0","0","0","0","0","0","0.4844","4.571428571428571","4","8375397.486735662","0","10","0","0","0","2","28","0","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","33","86","2405","0","9","0","0","0","0","0","0","0","0","0","0","0.5201212121212122","6.127906976744186","6","8393769.547713798","0","29","0","0","2","6","86","0","1"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","37","26","2468","1","5","0","0","0","0","0","0","1","0","0","0","0.576745945945946","6.5","0","8095389.059448762","1","117","1","0.008547008547008548","10","10","260","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","34","131","2346","0","23","0","0","0","0","0","0","0","0","0","0","0.5064705882352941","6.33587786259542","10","8521503.175113741","0","58","0","0","7","9","131","0","3"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","31","36","2460","0","4","0","0","0","0","0","0","0","0","0","0","0.5464774193548387","6.055555555555555","3","8703383.854279563","0","11","0","0","1","1","36","0","1"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","35","5","2490","0","5","0","0","0","0","0","0","0","0","0","0","0.5715542857142857","7.4","0","8026817.405428326","0","6","0","0","0","1","5","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","31","22","2474","0","4","0","0","0","0","0","0","0","0","0","0","0.5400516129032258","6.318181818181818","4","8614384.871855741","0","10","0","0","0","0","22","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","31","27","2468","0","5","0","0","0","0","0","0","0","0","0","0","0.5139612903225806","5.666666666666667","0","8567966.4589342","0","10","0","0","0","3","27","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","28","32","2461","0","7","0","0","0","0","0","0","0","0","0","0","0.48591428571428574","5","1","8373900.4282497","0","10","0","0","0","3","32","0","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","34","98","2390","1","11","0","0","0","0","0","1","0","0","0","0","0.5226588235294117","5.908163265306122","8","8389855.953895517","0","33","1","0.030303030303030304","2","5","98","0","3"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","38","32","2461","1","6","0","0","0","0","0","0","1","0","0","0","0.5766947368421053","5.78125","2","8088853.631042816","1","134","1","0.007462686567164179","10","30","320","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","35","143","2330","0","27","0","0","0","0","0","0","0","0","0","0","0.50768","6.356643356643357","6","8520650.629060142","0","64","0","0","6","9","143","0","3"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","32","39","2456","0","5","0","0","0","0","0","0","0","0","0","0","0.548775","6.17948717948718","4","8698809.340189064","0","15","0","0","1","1","39","0","2"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","36","7","2488","0","5","0","0","0","0","0","0","0","0","0","0","0.5754777777777778","6.285714285714286","1","8021073.977349796","0","6","0","0","0","1","7","0","0"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","32","24","2472","0","4","0","0","0","0","0","0","0","0","0","0","0.5408125","6.791666666666667","6","8608852.910540905","0","11","0","0","1","2","24","0","1"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","36","159","2311","0","30","0","0","0","0","0","0","0","0","0","0","0.5081111111111112","6.415094339622642","16","8519566.64401451","0","73","0","0","7","7","159","0","2"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","29","35","2458","0","7","0","0","0","0","0","0","0","0","0","0","0.48744827586206896","5.571428571428571","3","8372556.149012544","0","12","0","0","0","1","35","0","1"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","35","105","2382","1","12","0","0","0","0","0","1","0","0","0","0","0.5246171428571428","6.3619047619047615","9","8385844.17250469","0","39","1","0.02564102564102564","2","6","105","0","2"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","32","32","2463","0","5","0","0","0","0","0","0","0","0","0","0","0.5149","5.78125","2","8564864.752359796","0","11","0","0","0","3","32","0","1"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","39","31","2461","1","7","0","0","0","0","0","0","1","0","0","0","0.5761025641025641","6.451612903225806","3","8083128.638722014","1","144","1","0.006944444444444444","0","30","310","0","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","33","41","2453","0","6","0","0","0","0","0","0","0","0","0","0","0.5505212121212122","6.487804878048781","6","8693481.46268757","0","16","0","0","1","3","41","0","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","37","7","2488","0","5","0","0","0","0","0","0","0","0","0","0","0.5801081081081081","7.285714285714286","0","8016434.305034797","0","7","0","0","0","1","7","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","37","169","2298","0","33","0","0","0","0","0","0","0","0","0","0","0.5099351351351351","6.7514792899408285","14","8519167.793368923","0","82","0","0","7","10","169","0","7"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","33","26","2470","0","4","0","0","0","0","0","0","0","0","0","0","0.5411030303030303","7.269230769230769","1","8604085.604657693","0","11","0","0","2","0","26","0","1"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","33","41","2454","0","5","0","0","0","0","0","0","0","0","0","0","0.5157212121212121","5.512195121951219","4","8562839.969633577","0","14","0","0","1","2","41","0","0"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","30","43","2450","0","7","0","0","0","0","0","0","0","0","0","0","0.48852","5.534883720930233","5","8369981.673347847","0","15","0","0","0","4","43","0","0"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","36","124","2361","1","14","0","0","0","0","0","1","0","0","0","0","0.5267111111111111","6.129032258064516","15","8381392.457941323","0","44","1","0.022727272727272728","2","6","124","0","2"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","40","32","2460","1","7","0","0","0","0","0","0","1","0","0","0","0.5747","7.25","2","8076474.118372342","1","174","1","0.005747126436781609","0","0","320","0","0"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","34","44","2449","0","7","0","0","0","0","0","0","0","0","0","0","0.5523058823529412","6.681818181818182","4","8688628.87172336","0","17","0","0","1","3","44","0","0"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","38","186","2277","0","37","0","0","0","0","0","0","0","0","0","0","0.5115052631578948","6.790322580645161","19","8518962.449556887","0","89","0","0","8","6","186","0","8"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","34","28","2467","0","5","0","0","0","0","0","0","0","0","0","0","0.5416588235294117","7.178571428571429","1","8597241.37226698","0","13","0","0","2","4","28","0","0"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","38","12","2483","0","5","0","0","0","0","0","0","0","0","0","0","0.5854421052631579","5.25","0","8010336.047552138","0","8","0","0","0","0","12","0","0"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","34","43","2451","0","6","0","0","0","0","0","0","0","0","0","0","0.5158352941176471","5.883720930232558","4","8559593.019304585","0","17","0","0","1","0","43","0","1"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","41","39","2453","1","7","0","0","0","0","0","0","1","0","0","0","0.5729951219512195","6.948717948717949","3","8069669.438676264","1","204","1","0.004901960784313725","0","20","390","0","1"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","31","48","2444","0","8","0","0","0","0","0","0","0","0","0","0","0.48930322580645164","5.625","6","8367772.626342696","0","16","0","0","0","1","48","0","2"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","37","144","2339","1","16","0","0","0","0","0","1","0","0","0","0","0.5288540540540541","6.055555555555555","7","8379362.4545626","0","50","1","0.02","2","8","144","0","5"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","35","52","2441","0","7","0","0","0","0","0","0","0","0","0","0","0.5543771428571428","6.653846153846154","3","8685531.662000531","0","20","0","0","2","4","52","0","4"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","39","204","2253","0","43","0","0","0","0","0","0","0","0","0","0","0.5125435897435897","6.720588235294118","16","8517341.05736437","0","99","0","0","9","16","204","0","7"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","35","32","2463","0","5","0","0","0","0","0","0","0","0","0","0","0.5419657142857144","7.28125","1","8590918.750650497","0","13","0","0","2","6","32","0","3"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","42","46","2446","1","7","0","0","0","0","0","0","1","0","0","0","0.5714285714285714","6.891304347826087","7","8061046.932593666","1","204","1","0.004901960784313725","0","30","460","0","4"
"4","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","39","13","2482","0","5","0","0","0","0","0","0","0","0","0","0","0.5900410256410257","5.846153846153846","0","8006014.462196443","0","9","0","0","0","1","13","0","1"
"7","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","36","58","2434","0","8","0","0","0","0","0","0","0","0","0","0","0.5559999999999999","6.689655172413793","4","8681495.913626043","0","23","0","0","2","6","58","0","2"
"1","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","32","52","2439","0","9","0","0","0","0","0","0","0","0","0","0","0.4892","5.884615384615385","4","8365373.012575476","0","20","0","0","0","3","52","0","1"
"6","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","35","47","2447","0","6","0","0","0","0","0","0","0","0","0","0","0.5171085714285715","6.382978723404255","3","8557191.592088979","0","19","0","0","1","2","47","0","1"
"5","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","38","163","2316","1","20","0","0","0","0","0","1","0","0","0","0","0.5314736842105263","5.957055214723926","15","8376336.60331245","0","56","1","0.017857142857142856","3","9","163","0","6"
"3","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","40","244","2208","0","48","0","0","0","0","0","0","0","0","0","0","0.51271","6.290983606557377","19","8514772.336639214","0","105","0","0","8","14","244","0","7"
"8","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","36","35","2459","0","6","0","0","0","0","0","0","0","0","0","0","0.542","7.2","2","8584938.649146123","0","17","0","0","2","1","35","0","2"
"2","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","67","85","50","0","0","true","false","false","157","10","1","0.2","1","43","49","2442","1","8","0","0","0","0","0","0","1","0","0","0","0.5702325581395349","7.142857142857143","0","8053140.026154703","1","224","1","0.004464285714285714","10","20","490","0","2"
