"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.nlogo"
"Containment Policy"
"04/02/2020 22:22:49:104 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","SpatialDistance","Proportion_Isolating","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Bed_Capacity","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Send_to_Hospital","ProductionRate","Incubation_Period","Case_Isolation","Initial","ID_Rate","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ R ] of simuls with [ timenow = Illness_period ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]"
"54","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","92","14","2442","2","42","0","0","0","0","1","0","0","0","0","1","1.5","0.2473608695652174","10.142857142857142","0","3.732033675479163E7"
"66","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","48","10","2474","0","16","0","0","0","0","0","0","0","0","0","0","1","0.2469583333333333","9.7","0","3.711368828935912E7"
"73","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","5","2","2498","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.18631999999999999","7","0","3.806252543661329E7"
"72","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","28","8","2489","0","3","0","0","0","0","0","0","0","0","0","0","1","0.23891428571428572","8.625","1","3.6573309539162725E7"
"69","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","38","10","2479","0","11","0","0","0","0","0","0","0","0","0","0","0.5","0.24288421052631579","10.4","1","3.552541307726099E7"
"64","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","69","1","2478","0","21","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24683478260869568","11","0","3.724845750386863E7"
"68","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","39","1","2495","0","4","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.242174358974359","10","0","3.7240856896254666E7"
"70","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","35","7","2486","0","7","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2421714285714286","7","0","3.531692704549131E7"
"54","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","93","12","2442","2","44","0","0","0","0","1","0","0","0","0","1","0.8","0.2474838709677419","10.166666666666666","0","3.7288787096886225E7"
"72","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","29","9","2488","0","3","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.23968275862068966","8.666666666666666","1","3.6559694268987425E7"
"66","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","49","9","2474","0","17","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24691428571428573","10","0","3.710882076059927E7"
"73","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","6","2","2498","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.19599999999999998","8","1","3.809758106778289E7"
"69","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","39","11","2478","0","11","0","0","0","0","0","0","0","0","0","0","0","0.24255384615384615","10.454545454545455","0","3.5499318561466694E7"
"64","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","70","1","2478","0","21","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2472228571428571","12","0","3.728493791097342E7"
"68","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","40","1","2495","0","4","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24247999999999997","11","0","3.725126845163096E7"
"70","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","36","6","2486","0","8","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24225555555555556","6.5","0","3.532905802236401E7"
"54","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","94","14","2440","2","44","0","0","0","0","1","0","0","0","0","1","1","0.24737021276595744","9.714285714285714","0","3.723825972583603E7"
"66","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","50","9","2473","0","18","0","0","0","0","0","0","0","0","0","0","1","0.246936","9.222222222222221","0","3.706692188411788E7"
"72","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","30","8","2488","0","4","0","0","0","0","0","0","0","0","0","0","1","0.24022666666666667","8.75","0","3.657311821068389E7"
"69","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","40","10","2477","0","13","0","0","0","0","0","0","0","0","0","0","0","0.24249","9.3","0","3.545794365518637E7"
"64","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","71","1","2478","0","21","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2475492957746479","13","0","3.732538512114903E7"
"73","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","7","2","2498","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.20342857142857143","9","0","3.81337838805843E7"
"68","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","41","1","2495","0","4","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24209756097560975","12","0","3.719009491975335E7"
"70","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","37","6","2486","0","8","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2428648648648649","7.5","1","3.534499465808214E7"
"66","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","51","9","2473","0","18","0","0","0","0","0","0","0","0","0","0","0","0.24716078431372548","10.222222222222221","0","3.709914418891885E7"
"72","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","31","8","2488","0","4","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2403225806451613","9.75","0","3.653501216933504E7"
"54","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","95","11","2440","2","47","0","0","0","0","1","0","0","0","0","1","1","0.2475031578947368","9","1","3.724814870240904E7"
"69","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","41","9","2477","0","14","0","0","0","0","0","0","0","0","0","0","1","0.2424390243902439","9.555555555555555","0","3.543428395110189E7"
"64","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","72","1","2478","0","21","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24744444444444444","14","0","3.733153371852546E7"
"73","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","8","2","2498","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2079","10","0","3.819197401385545E7"
"68","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","42","1","2495","0","4","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2427047619047619","13","0","3.719319045192777E7"
"70","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","38","6","2486","0","8","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24301052631578948","8.5","0","3.5324345661631525E7"
"64","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","73","1","2478","0","21","0","0","0","0","0","0","0","0","0","0","2","0.2475068493150685","15","0","3.73292916110335E7"
"66","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","52","8","2472","1","19","0","0","0","0","0","0","0","1","0","0","1","0.24687692307692308","8.75","1","3.707551499834156E7"
"72","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","32","7","2488","0","5","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.2408","9.857142857142858","0","3.6529566672360934E7"
"69","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","42","11","2474","0","15","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24262857142857144","7.363636363636363","0","3.540496540560733E7"
"73","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","9","2","2498","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.21324444444444446","11","0","3.825663216691396E7"
"54","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","96","10","2440","2","48","0","0","0","0","1","0","0","0","0","1","1.5","0.24754166666666666","9.3","1","3.7267920599632464E7"
"70","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","39","6","2486","0","8","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24294358974358973","9.5","2","3.5352291049185894E7"
"68","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","43","1","2495","0","4","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24309767441860466","14","0","3.7222154827651985E7"
"64","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","74","1","2478","0","21","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24736756756756756","16","0","3.73102096420501E7"
"72","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","33","7","2488","0","5","0","0","0","0","0","0","0","0","0","0","0","0.2413090909090909","10.857142857142858","1","3.6535094819335364E7"
"66","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","53","7","2472","1","20","0","0","0","0","0","0","0","1","0","0","2","0.24685283018867923","8.714285714285714","0","3.70880882325681E7"
"69","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","43","10","2474","0","16","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24297674418604653","7.5","1","3.5402447864829E7"
"70","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","40","6","2486","0","8","0","0","0","0","0","0","0","0","0","0","1","0.24306999999999998","10.5","0","3.53402030716469E7"
"73","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","10","3","2497","0","0","0","0","0","0","0","0","0","0","0","0","1","0.21812","8.333333333333334","0","3.828524569382225E7"
"68","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","44","1","2495","0","4","0","0","0","0","0","0","0","0","0","0","1","0.24347272727272726","15","0","3.726429257658584E7"
"54","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","97","9","2440","2","49","0","0","0","0","1","0","0","0","0","1","1.6666666666666667","0.24757938144329897","9.555555555555555","0","3.7236116438787594E7"
"64","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","75","0","2478","0","22","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.24732800000000002","<RuntimePrimitiveException>","0","3.7306172937780544E7"
"72","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","0","75","35","0","45","34","8","2487","0","5","0","0","0","0","0","0","0","0","0","0","0","0.24147058823529413","10.5","0","3.649447132256405E7"
