"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.html"
"Lancet Paper Aus"
"04/13/2020 21:29:52:739 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","Spatial_Distance","Compliance_with_Isolation","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Hospital_Beds_in_Australia","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Quarantine","ProductionRate","Incubation_Period","Case_Isolation","Initial","Track_and_Trace_Efficiency","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","Scale","Lockdown_Off","Freewheel","TimelockdownOff","Diffusion_Adjustment","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]","scalePhase","numberInfected","deathcount","casefatalityrate","ICUBedsRequired","DailyCases","CurrentInfections","EliminationDate","MeanR"
"20","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","225","0","2188","4","308","0","0","0","0","0","0","0","0","2","2","0.5289475555555555","<RuntimePrimitiveException>","0","7163812.736564841","0","312","4","0.01282051282051282","0","0","0","133","0"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","219","134","1890","2","474","0","0","0","0","0","0","0","1","1","0","0.4018776255707763","8.529850746268657","13","7918575.238813275","0","537","2","0.0037243947858473","2","13","134","0","8"
"17","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","235","169","1738","11","582","0","1","0","0","2","1","1","5","1","0","0.5316374468085107","7.994082840236686","10","7015575.414621713","0","1095","11","0.01004566210045662","5","9","169","0","9"
"23","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","197","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.4372527918781726","<RuntimePrimitiveException>","0","6798716.497362308","0","2","0","0","0","0","0","21","0"
"19","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","242","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.46371735537190084","<RuntimePrimitiveException>","0","7278443.161824131","0","1","0","0","0","0","0","11","0"
"21","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","223","57","1908","14","521","0","1","1","0","0","0","1","5","6","0","0.4601614349775785","8.24561403508772","3","7101736.706794029","0","1484","41","0.027628032345013476","1","4","57","0","4"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","260","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.45273846153846153","<RuntimePrimitiveException>","0","7603468.994121325","0","111","0","0","0","0","0","165","0"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","220","143","1873","2","482","0","0","0","0","0","0","0","1","1","0","0.4029327272727273","8.097902097902098","4","7925017.035662988","0","540","2","0.003703703703703704","2","5","143","0","11"
"20","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","226","0","2188","4","308","0","0","0","0","0","0","0","0","2","2","0.5315221238938053","<RuntimePrimitiveException>","0","7162030.207137788","0","312","4","0.01282051282051282","0","0","0","133","0"
"17","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","236","181","1725","11","583","0","1","0","0","2","1","1","5","1","0","0.5332796610169491","8.375690607734807","9","7015015.644300135","0","1106","11","0.009945750452079566","5","15","181","0","17"
"16","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","222","95","1849","13","543","0","0","0","1","1","2","2","2","5","0","0.3812900900900901","7.768421052631579","5","7928524.135624753","0","1400","22","0.015714285714285715","2","6","95","0","4"
"23","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","198","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.4390040404040404","<RuntimePrimitiveException>","0","6801199.457859174","0","2","0","0","0","0","0","21","0"
"19","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","243","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.4647078189300412","<RuntimePrimitiveException>","0","7278340.841297492","0","1","0","0","0","0","0","11","0"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","261","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.45370574712643674","<RuntimePrimitiveException>","0","7606386.071776036","0","111","0","0","0","0","0","165","0"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","221","148","1856","2","494","0","0","0","0","0","0","0","1","1","0","0.40388054298642534","7.527027027027027","11","7933125.951226772","0","553","2","0.003616636528028933","1","7","148","0","9"
"21","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","224","58","1903","14","525","0","1","1","0","0","0","1","5","6","0","0.46145892857142856","8","2","7104762.102171583","0","1486","41","0.02759084791386272","1","4","58","0","5"
"20","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","227","0","2188","4","308","0","0","0","0","0","0","0","0","2","2","0.533790308370044","<RuntimePrimitiveException>","0","7159637.044313292","0","312","4","0.01282051282051282","0","0","0","133","0"
"17","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","237","182","1712","11","595","0","1","0","0","2","1","1","5","1","0","0.5349670886075949","8.274725274725276","12","7014384.560705283","0","1115","11","0.009865470852017937","4","14","182","0","11"
"19","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","244","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.46575737704918035","<RuntimePrimitiveException>","0","7278931.682134651","0","1","0","0","0","0","0","11","0"
"16","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","223","100","1838","13","549","0","0","0","1","1","2","2","2","5","0","0.382037668161435","7.42","9","7934603.580704571","0","1405","22","0.015658362989323844","1","8","100","0","3"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","262","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.45459847328244274","<RuntimePrimitiveException>","0","7605811.218339296","0","111","0","0","0","0","0","165","0"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","222","148","1849","3","500","0","0","0","0","0","0","1","1","1","0","0.40473513513513515","7.783783783783784","5","7936477.857404219","0","558","3","0.005376344086021506","1","13","148","0","3"
"23","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","199","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.4411195979899497","<RuntimePrimitiveException>","0","6806838.132845663","0","2","0","0","0","0","0","21","0"
"21","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","225","60","1899","14","527","0","1","1","0","0","0","1","5","6","0","0.46270755555555554","8.2","4","7107966.159488832","0","1490","41","0.027516778523489934","1","4","60","0","1"
"20","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","228","0","2188","4","308","0","0","0","0","0","0","0","0","2","2","0.5358228070175438","<RuntimePrimitiveException>","0","7156823.149134726","0","312","4","0.01282051282051282","0","0","0","133","0"
"17","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","238","183","1700","11","606","0","1","0","0","2","1","1","5","1","0","0.5369663865546218","8.26775956284153","13","7013372.256280647","0","1130","11","0.009734513274336283","4","10","183","0","7"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","263","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.4555224334600761","<RuntimePrimitiveException>","0","7606473.097186172","0","111","0","0","0","0","0","165","0"
"16","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","224","103","1831","13","553","0","0","0","1","1","2","2","2","5","0","0.3827375","7.58252427184466","6","7942499.377091729","0","1411","22","0.01559177888022679","1","8","103","0","5"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","223","148","1837","3","512","0","0","0","0","0","0","1","1","1","0","0.4056645739910314","7.486486486486487","12","7943474.891047202","0","565","3","0.005309734513274336","1","4","148","0","10"
"19","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","245","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.46677551020408165","<RuntimePrimitiveException>","0","7278422.386366817","0","1","0","0","0","0","0","11","0"
"23","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","200","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.442946","<RuntimePrimitiveException>","0","6809311.976231163","0","2","0","0","0","0","0","21","0"
"21","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","226","56","1896","15","533","0","2","1","0","0","0","1","5","6","0","0.46384601769911504","7.821428571428571","3","7119705.238932083","0","1494","42","0.028112449799196786","1","3","56","0","2"
"20","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","229","0","2188","4","308","0","0","0","0","0","0","0","0","2","2","0.5378061135371179","<RuntimePrimitiveException>","0","7153897.709746276","0","312","4","0.01282051282051282","0","0","0","133","0"
"17","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","239","188","1687","11","614","0","1","0","0","2","1","1","5","1","0","0.538326359832636","8.367021276595745","9","7012373.601325467","0","1144","11","0.009615384615384616","5","9","188","0","10"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","264","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.4564075757575758","<RuntimePrimitiveException>","0","7606387.448792641","0","111","0","0","0","0","0","165","0"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","224","156","1821","3","520","0","0","0","0","0","0","1","1","1","0","0.40628214285714287","7.282051282051282","17","7946739.884926335","0","578","3","0.005190311418685121","2","11","156","0","3"
"19","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","246","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.4679512195121951","<RuntimePrimitiveException>","0","7278752.844655901","0","1","0","0","0","0","0","11","0"
"21","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","227","55","1893","15","537","0","2","1","0","0","0","1","5","6","0","0.4648775330396476","7.8","7","7118590.710277638","0","1498","42","0.028037383177570093","0","2","55","0","2"
"16","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","225","106","1825","13","556","0","0","0","1","1","2","2","2","5","0","0.38332977777777777","7.915094339622642","6","7950184.552316824","0","1419","22","0.015503875968992248","1","5","106","0","4"
"23","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","201","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.4447601990049751","<RuntimePrimitiveException>","0","6815118.828071856","0","2","0","0","0","0","0","21","0"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","265","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.45721509433962265","<RuntimePrimitiveException>","0","7608294.698118281","0","111","0","0","0","0","0","165","0"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","225","169","1805","3","523","0","0","0","0","0","0","1","1","1","0","0.40687466666666666","7.437869822485207","17","7953851.262294448","0","582","3","0.005154639175257732","2","5","169","0","9"
"17","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","240","192","1672","12","624","0","1","0","0","2","1","1","6","1","0","0.5392633333333333","8.286458333333334","13","7010035.54027422","0","1154","12","0.010398613518197574","5","12","192","0","13"
"20","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","230","0","2188","4","308","0","0","0","0","0","0","0","0","2","2","0.5398608695652174","<RuntimePrimitiveException>","0","7150364.315196274","0","312","4","0.01282051282051282","0","0","0","133","0"
"19","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","247","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.4690607287449393","<RuntimePrimitiveException>","0","7277831.98621327","0","1","0","0","0","0","0","11","0"
"21","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","228","57","1888","15","540","0","2","1","0","0","0","1","5","6","0","0.46592105263157896","7.684210526315789","5","7119946.348600715","0","1501","42","0.02798134576948701","0","4","57","0","0"
"23","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","202","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.4462772277227723","<RuntimePrimitiveException>","0","6816743.541978468","0","2","0","0","0","0","0","21","0"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","266","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.4580075187969925","<RuntimePrimitiveException>","0","7609676.738160677","0","111","0","0","0","0","0","165","0"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","226","165","1798","3","534","0","0","0","0","0","0","1","1","1","0","0.40746017699115045","7.551515151515152","7","7958734.136678994","0","593","3","0.00505902192242833","1","12","165","0","7"
"17","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","241","196","1658","12","634","0","1","0","0","2","1","1","6","1","0","0.5402655601659752","8.301020408163266","13","7007708.233070246","0","1163","12","0.010318142734307825","6","13","196","0","12"
"16","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","226","120","1808","13","559","0","0","0","1","1","2","2","2","5","0","0.38403716814159294","7.591666666666667","7","7958146.513645004","0","1427","22","0.015416958654519973","1","9","120","0","5"
"20","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","231","0","2188","4","308","0","0","0","0","0","0","0","0","2","2","0.5421852813852813","<RuntimePrimitiveException>","0","7150258.451837281","0","312","4","0.01282051282051282","0","0","0","133","0"
"21","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","229","57","1886","15","542","0","2","1","0","0","0","1","5","6","0","0.4670934497816594","8.12280701754386","4","7119911.442387201","0","1503","42","0.027944111776447105","0","3","57","0","5"
"19","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","248","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.4702548387096774","<RuntimePrimitiveException>","0","7278689.367164393","0","1","0","0","0","0","0","11","0"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","267","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.4587116104868914","<RuntimePrimitiveException>","0","7613035.300865546","0","111","0","0","0","0","0","165","0"
"23","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","203","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.44767881773399015","<RuntimePrimitiveException>","0","6819096.1292768","0","2","0","0","0","0","0","21","0"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","227","174","1786","3","537","0","0","0","0","0","0","1","1","1","0","0.40822731277533036","7.885057471264368","12","7967143.423430451","0","598","3","0.005016722408026756","2","17","174","0","8"
"17","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","242","200","1640","12","648","0","1","0","0","2","1","1","6","1","0","0.5410595041322314","8.015","12","7006297.372339091","0","1175","12","0.010212765957446808","6","9","200","0","7"
"20","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","232","0","2188","4","308","0","0","0","0","0","0","0","0","2","2","0.5444862068965517","<RuntimePrimitiveException>","0","7146740.325832055","0","312","4","0.01282051282051282","0","0","0","133","0"
"21","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","230","61","1880","15","544","0","2","1","0","0","0","1","5","6","0","0.4681669565217391","8.065573770491802","3","7117729.59871808","0","1507","42","0.027869940278699403","1","7","61","0","3"
"19","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","249","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.47145220883534134","<RuntimePrimitiveException>","0","7280014.644407587","0","1","0","0","0","0","0","11","0"
"16","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","227","121","1800","14","565","0","0","0","1","1","2","2","2","5","1","0.3848","7.619834710743802","11","7959066.299941254","0","1432","23","0.01606145251396648","1","6","121","0","5"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","268","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.45920597014925374","<RuntimePrimitiveException>","0","7614293.948479358","0","111","0","0","0","0","0","165","0"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","228","175","1772","3","550","0","0","0","0","0","0","1","1","1","0","0.4090824561403508","7.651428571428571","16","7974708.520827246","0","610","3","0.004918032786885246","4","17","175","0","11"
"23","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","204","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.44920196078431374","<RuntimePrimitiveException>","0","6823217.606225717","0","2","0","0","0","0","0","21","0"
"17","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","243","211","1618","12","659","0","1","0","0","2","1","1","6","1","0","0.5421152263374486","7.76303317535545","13","7007510.994274181","0","1188","12","0.010101010101010102","6","13","211","0","10"
"21","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","231","63","1876","15","546","0","2","1","0","0","0","1","5","6","0","0.46942510822510825","8.301587301587302","3","7122269.4482294675","0","1510","42","0.02781456953642384","1","5","63","0","2"
"20","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","233","0","2188","4","308","0","0","0","0","0","0","0","0","2","2","0.5466266094420601","<RuntimePrimitiveException>","0","7143002.797450289","0","312","4","0.01282051282051282","0","0","0","133","0"
"19","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","250","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.47253120000000004","<RuntimePrimitiveException>","0","7280125.855940236","0","1","0","0","0","0","0","11","0"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","269","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.4598349442379182","<RuntimePrimitiveException>","0","7613965.8975769635","0","111","0","0","0","0","0","165","0"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","229","184","1758","3","555","0","0","0","0","0","0","1","1","1","0","0.4099772925764192","7.842391304347826","16","7982580.074932793","0","627","3","0.004784688995215311","6","7","184","0","8"
"23","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","205","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.4506380487804878","<RuntimePrimitiveException>","0","6829165.359985639","0","2","0","0","0","0","0","21","0"
"16","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","228","124","1793","14","569","0","0","0","1","1","2","2","2","5","1","0.3856","7.919354838709677","7","7964544.39024415","0","1441","23","0.015961138098542677","2","6","124","0","8"
"17","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","244","217","1603","12","668","0","1","0","0","2","1","1","6","1","0","0.5430983606557377","7.88479262672811","15","7006770.737931328","0","1197","12","0.010025062656641603","7","13","217","0","12"
"21","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","232","70","1865","15","550","0","2","1","0","0","0","1","5","6","0","0.470648275862069","7.557142857142857","5","7124450.598415954","0","1517","42","0.027686222808174028","1","4","70","0","5"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","270","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.46039555555555556","<RuntimePrimitiveException>","0","7615713.997210886","0","111","0","0","0","0","0","165","0"
"19","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","251","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.47355219123505976","<RuntimePrimitiveException>","0","7278982.906156997","0","1","0","0","0","0","0","11","0"
"20","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","234","0","2188","4","308","0","0","0","0","0","0","0","0","2","2","0.5487794871794872","<RuntimePrimitiveException>","0","7141769.082512591","0","312","4","0.01282051282051282","0","0","0","133","0"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","230","194","1740","4","562","0","0","0","0","0","0","1","1","2","0","0.4106417391304348","7.788659793814433","7","7984232.017459412","0","644","4","0.006211180124223602","6","12","194","0","7"
"16","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","229","123","1786","14","577","0","0","0","1","1","2","2","2","5","1","0.3863458515283843","7.943089430894309","6","7973797.005849315","0","1447","23","0.015894955079474776","2","7","123","0","7"
"23","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","206","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.452095145631068","<RuntimePrimitiveException>","0","6836052.689660688","0","2","0","0","0","0","0","21","0"
