"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.nlogo"
"Australia"
"04/17/2020 20:04:09:705 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","maxv","RestrictedMovement","days_of_cash_reserves","Proportion_Time_Avoid","pta","cruise","TimeLockDownOff","Track_and_Trace_Efficiency","Treatment_Benefit","FearTrigger","Diffusion_Adjustment","total_population","Triggerday","lockdown_off","se_incubation","quarantine","spatial_distance","Global_Transmissability","minv","Initial","Proportion_People_Avoid","freewheel","self_capacity","dynamic_behaviour","Compliance_with_Isolation","Illness_period","stimulus","WFH_Capacity","Bed_Capacity","ReInfectionRate","ppa","se_compliance","Age_Isolation","Severity_of_illness","ProductionRate","phwarnings","AsymptomaticPercentage","Population","Mean_Individual_Income","current_cases","Available_Resources","saliency_of_experience","Decay_limit","scale","se_illnesspd","ICU_Beds_in_Australia","Media_Exposure","initialassociationstrength","Superspreaders","care_attitude","Contact_Radius","Hospital_Beds_in_Australia","link_switch","Incubation_Period","case_isolation","policytriggeron","ICU_Required","Speed","[step]","count turtles","ticks","numberInfected","deathcount","casefatalityrate","ICUBedsRequired","DailyCases","CurrentInfections","EliminationDate","MeanR","Lockdown_Off"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","222","2496","222","11","0","0","0","0","0","41","0","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","173","2495","173","109921","3363","0.030594699829877822","0","0","1","0","1","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","230","2493","230","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","237","2501","237","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","214","2499","214","203228","5453","0.026831932607711537","0","0","0","177","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","245","2493","245","119527","380","0.003179198005471567","0","0","0","159","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","231","2496","231","420842","1532","0.0036403210706155756","0","0","0","179","0","false"
"16","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","130","2680","130","67555","1536","0.02273702908741026","11","11","141","0","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","223","2496","223","11","0","0","0","0","0","41","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","231","2493","231","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","174","2495","174","109921","3363","0.030594699829877822","0","0","1","0","0","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","238","2501","238","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","215","2499","215","203228","5453","0.026831932607711537","0","0","0","177","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","246","2493","246","119527","380","0.003179198005471567","0","0","0","159","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","232","2496","232","420842","1532","0.0036403210706155756","0","0","0","179","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","224","2496","224","11","0","0","0","0","0","41","0","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","239","2501","239","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","232","2493","232","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","175","2495","175","109921","3363","0.030594699829877822","0","0","1","0","0","false"
"16","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","131","2670","131","67556","1536","0.022736692521759725","11","0","144","0","0.09090909090909091","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","216","2499","216","203228","5453","0.026831932607711537","0","0","0","177","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","247","2493","247","119527","380","0.003179198005471567","0","0","0","159","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","233","2496","233","420842","1532","0.0036403210706155756","0","0","0","179","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","225","2496","225","11","0","0","0","0","0","41","0","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","240","2501","240","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","233","2493","233","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","217","2499","217","203228","5453","0.026831932607711537","0","0","0","177","0","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","176","2495","176","109921","3363","0.030594699829877822","0","0","0","175","0","false"
"16","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","132","2660","132","67567","1538","0.02276259120576613","12","0","102","0","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","248","2493","248","119527","380","0.003179198005471567","0","0","0","159","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","234","2496","234","420842","1532","0.0036403210706155756","0","0","0","179","0","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","241","2501","241","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","226","2496","226","11","0","0","0","0","0","41","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","234","2493","234","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","218","2499","218","203228","5453","0.026831932607711537","0","0","0","177","0","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","177","2495","177","109921","3363","0.030594699829877822","0","0","0","175","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","249","2493","249","119527","380","0.003179198005471567","0","0","0","159","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","235","2496","235","420842","1532","0.0036403210706155756","0","0","0","179","0","false"
"16","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","133","2650","133","67567","1538","0.02276259120576613","1","0","74","0","0.09090909090909091","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","242","2501","242","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","227","2496","227","11","0","0","0","0","0","41","0","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","219","2499","219","203228","5453","0.026831932607711537","0","0","0","177","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","235","2493","235","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","178","2495","178","109921","3363","0.030594699829877822","0","0","0","175","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","250","2493","250","119527","380","0.003179198005471567","0","0","0","159","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","236","2496","236","420842","1532","0.0036403210706155756","0","0","0","179","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","228","2496","228","11","0","0","0","0","0","41","0","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","243","2501","243","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"16","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","134","2640","134","67567","1539","0.022777391330087174","1","6","64","0","1.3333333333333333","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","236","2493","236","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","220","2499","220","203228","5453","0.026831932607711537","0","0","0","177","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","251","2493","251","119527","380","0.003179198005471567","0","0","0","159","0","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","179","2495","179","109921","3363","0.030594699829877822","0","0","0","175","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","237","2496","237","420842","1532","0.0036403210706155756","0","0","0","179","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","229","2496","229","11","0","0","0","0","0","41","0","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","244","2501","244","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","221","2499","221","203228","5453","0.026831932607711537","0","0","0","177","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","237","2493","237","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"16","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","135","2630","135","67567","1539","0.022777391330087174","1","5","65","0","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","252","2493","252","119527","380","0.003179198005471567","0","0","0","159","0","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","180","2495","180","109921","3363","0.030594699829877822","0","0","0","175","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","230","2496","230","11","0","0","0","0","0","41","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","238","2496","238","420842","1532","0.0036403210706155756","0","0","0","179","0","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","245","2501","245","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","222","2499","222","203228","5453","0.026831932607711537","0","0","0","177","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","238","2493","238","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","253","2493","253","119527","380","0.003179198005471567","0","0","0","159","0","false"
"16","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","136","2620","136","67573","1539","0.022775368860343627","1","5","44","0","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","231","2496","231","11","0","0","0","0","0","41","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","239","2496","239","420842","1532","0.0036403210706155756","0","0","0","179","0","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","246","2501","246","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"15","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","181","2495","181","109921","3363","0.030594699829877822","0","0","0","175","0","false"
"13","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","223","2499","223","203228","5453","0.026831932607711537","0","0","0","177","0","false"
"12","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","239","2493","239","182652","4528","0.024790311630860873","0","0","0","166","0","false"
"9","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","254","2493","254","119527","380","0.003179198005471567","0","0","0","159","0","false"
"11","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","247","2501","247","60446","33","5.459418323793138E-4","0","0","0","158","0","false"
"14","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","232","2496","232","11","0","0","0","0","0","41","0","false"
"10","1","0","30","85","85","false","162","0.25","4","50","10","25000000","72","false","0.2","true","false","42","0","1","85","false","0.8","false","95","15","true","33","4","0","85","1","0","15","5","0.8","50","2500","55000","2","0","1","0.5","true","1","4200","50","0","10","0.5","0","65000","false","5","false","true","5","1","240","2496","240","420842","1532","0.0036403210706155756","0","0","0","179","0","false"
