[run number],Total_Population,Current_Cases,RestrictedMovement,Proportion_Time_Avoid,Days_of_Cash_Reserves,Care_Attitude,Track_and_Trace_Efficiency,TimeLockDownOff,Treatment_Benefit,FearTrigger,se_Compliance,Freewheel,Triggerday,Diffusion_Adjustment,PPA,MaxV,SE_Illnesspd,Link_Switch,Saliency_of_Experience,Stimulus,Dynamic_Behaviour,Global_Transmissability,Initial,Lockdown_Off,Proportion_People_Avoid,Compliance_with_Isolation,Illness_period,WFH_Capacity,Cruise,Bed_Capacity,ReInfectionRate,Spatial_Distance,Age_Isolation,Severity_of_illness,ProductionRate,AsymptomaticPercentage,Population,Mean_Individual_Income,Available_Resources,Decay_limit,ICU_Beds_in_Australia,Scale,Self_Capacity,Media_Exposure,PTA,Superspreaders,Contact_Radius,Hospital_Beds_in_Australia,MinV,Incubation_Period,Case_Isolation,se_Incubation,PHWarnings,PolicyTriggerOn,ICU_Required,Quarantine,Speed,InitialAssociationStrength,[step],count simuls with [ color = red ],count simuls with [ color = 85 ],count simuls with [color = black ],count simuls with [ color = yellow ],count simuls with [ color = black and agerange = 5 ],count simuls with [ color = black and agerange = 15 ],count simuls with [ color = black and agerange = 25 ],count simuls with [ color = black and agerange = 35 ],count simuls with [ color = black and agerange = 45 ],count simuls with [ color = black and agerange = 55 ],count simuls with [ color = black and agerange = 65 ],count simuls with [ color = black and agerange = 75 ],count simuls with [ color = black and agerange = 85 ],count simuls with [ color = black and agerange = 95 ],mean [ contacts ] of simuls / ticks,mean [ timenow ] of simuls with [ color = red ],count simuls with [ color = red and timenow = Incubation_Period ],sum [ reserves ] of simuls with [ color != black ],scalePhase,numberInfected,deathcount,casefatalityrate,ICUBedsRequired,DailyCases,CurrentInfections,EliminationDate,MeanR,mean [ personalvirulence ] of simuls
2,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,6,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.417066667,11,0,8693627.359,0,1,0,0,0,0,1,0,0,47.019032
4,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,7,6,2494,0,0,0,0,0,0,0,0,0,0,0,0,0.435028571,3.666666667,0,8444891.582,0,1,0,0,0,0,6,0,0,47.007136
1,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,2,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.2376,7,0,8647235.643,0,0,0,0,0,0,1,0,0,47.010604
5,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,6,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.415266667,10,0,8300066.494,0,1,0,0,0,0,1,0,0,47.006076
7,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,7,2,2498,0,0,0,0,0,0,0,0,0,0,0,0,0.434685714,6,0,8123350.104,0,1,0,0,0,0,2,0,0,47.001544
6,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,7,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.441485714,11,0,8435259.886,0,1,0,0,0,0,1,0,0,47.017056
3,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,8,3,2497,0,0,0,0,0,0,0,0,0,0,0,0,0.4391,5,0,8373265.441,0,1,0,0,0,0,3,0,0,47.019712
8,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,7,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.432342857,11,0,8392826.36,0,1,0,0,0,0,1,0,0,47.01666
2,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,7,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.429371429,12,0,8692449.285,0,1,0,0,0,0,1,0,0,47.019032
4,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,8,6,2494,0,0,0,0,0,0,0,0,0,0,0,0,0.44395,4.666666667,1,8442743.622,0,1,0,0,0,0,6,0,0,47.007136
5,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,7,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.4272,11,0,8298535.692,0,1,0,0,0,0,1,0,0,47.006076
7,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,8,3,2497,0,0,0,0,0,0,0,0,0,0,0,0,0.4457,5,0,8121407.665,0,1,0,0,0,0,3,0,0,47.001544
1,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,3,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.3336,8,0,8647099.524,0,0,0,0,0,1,1,0,0,47.010604
3,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,9,4,2496,0,0,0,0,0,0,0,0,0,0,0,0,0.446711111,4.75,0,8372598.069,0,1,0,0,0,0,4,0,2,47.019712
6,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,8,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.45015,12,0,8432208.717,0,1,0,0,0,0,1,0,0,47.017056
8,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,8,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.44465,12,0,8391408.073,0,1,0,0,0,0,1,0,0,47.01666
2,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,8,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.44205,13,0,8691480.781,0,1,0,0,0,0,1,0,0,47.019032
4,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,9,6,2494,0,0,0,0,0,0,0,0,0,0,0,0,0.452177778,5.666666667,1,8441553.204,0,1,0,0,0,0,6,0,0,47.007136
5,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,8,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.43915,12,0,8297038.405,0,1,0,0,0,0,1,0,0,47.006076
7,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,9,4,2496,0,0,0,0,0,0,0,0,0,0,0,0,0.454266667,4.75,0,8119370.21,0,1,0,0,0,0,4,0,0,47.001544
3,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,10,7,2493,0,0,0,0,0,0,0,0,0,0,0,0,0.45404,3.714285714,0,8370933.659,0,1,0,0,0,0,7,0,0,47.019712
1,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,4,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.3773,9,0,8644862.201,0,0,0,0,0,0,1,0,0,47.010604
6,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,9,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.461911111,13,0,8431078.26,0,1,0,0,0,0,1,0,0,47.017056
4,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,10,8,2492,0,0,0,0,0,0,0,0,0,0,0,0,0.45756,5.25,0,8437184.089,0,1,0,0,0,0,8,0,0,47.007136
8,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,9,2,2498,0,0,0,0,0,0,0,0,0,0,0,0,0.453644444,7,0,8390139.346,0,1,0,0,0,0,2,0,0,47.01666
2,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,9,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.449777778,14,0,8688628.339,0,1,0,0,0,0,1,0,0,47.019032
5,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,9,2,2498,0,0,0,0,0,0,0,0,0,0,0,0,0.449288889,7,0,8294747.331,0,1,0,0,0,0,2,0,0,47.006076
7,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,10,4,2496,0,0,0,0,0,0,0,0,0,0,0,0,0.46152,5.75,0,8116678.078,0,1,0,0,0,0,4,0,0,47.001544
3,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,11,10,2490,0,0,0,0,0,0,0,0,0,0,0,0,0.459345455,3.6,0,8367580.454,0,1,0,0,0,0,10,0,0,47.019712
6,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,10,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.4714,14,0,8430134.962,0,1,0,0,0,0,1,0,2,47.017056
4,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,11,10,2490,0,0,0,0,0,0,0,0,0,0,0,0,0.463309091,5.2,3,8434672.789,0,1,0,0,0,1,10,0,2,47.007136
1,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,5,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.40184,10,0,8641044.62,0,1,0,0,0,0,1,0,0,47.010604
2,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,10,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.45872,15,0,8686932.736,0,1,0,0,0,0,1,0,0,47.019032
8,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,10,2,2498,0,0,0,0,0,0,0,0,0,0,0,0,0.46244,8,0,8389672.866,0,1,0,0,0,0,2,0,1,47.01666
5,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,10,3,2497,0,0,0,0,0,0,0,0,0,0,0,0,0.45788,5.666666667,0,8293560.645,0,1,0,0,0,0,3,0,0,47.006076
7,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,11,4,2496,0,0,0,0,0,0,0,0,0,0,0,0,0.468218182,6.75,1,8114495.973,0,1,0,0,0,0,4,0,0,47.001544
3,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,12,10,2489,0,1,0,0,0,0,0,0,0,0,0,0,0.466266667,3,2,8367895.528,0,1,0,0,0,0,10,0,0,47.019712
6,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,11,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.479636364,15,0,8429975.827,0,1,0,0,0,0,1,0,0,47.017056
4,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,12,9,2490,0,1,0,0,0,0,0,0,0,0,0,0,0.4695,5,0,8432638.728,0,1,0,0,0,1,9,0,0,47.007136
2,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,11,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.465127273,16,0,8686032.236,0,1,0,0,0,0,1,0,0,47.019032
8,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,11,4,2496,0,0,0,0,0,0,0,0,0,0,0,0,0.468690909,5,0,8387496.724,0,1,0,0,0,0,4,0,0,47.01666
5,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,11,4,2496,0,0,0,0,0,0,0,0,0,0,0,0,0.464436364,5.25,0,8292544.885,0,1,0,0,0,0,4,0,0,47.006076
7,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,12,4,2496,0,0,0,0,0,0,0,0,0,0,0,0,0.4734,7.75,1,8112405.311,0,1,0,0,0,0,4,0,0,47.001544
1,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,6,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.424133333,11,0,8640223.031,0,1,0,0,0,0,1,0,0,47.010604
3,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,13,13,2486,0,1,0,0,0,0,0,0,0,0,0,0,0.470738462,3.307692308,1,8366271.642,0,1,0,0,0,0,13,0,0,47.019712
4,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,13,12,2487,0,1,0,0,0,0,0,0,0,0,0,0,0.476430769,4.75,0,8429756.029,0,2,0,0,0,0,12,0,0,47.007136
6,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,12,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.487633333,16,0,8426045.919,0,1,0,0,0,0,1,0,0,47.017056
2,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,12,0,2499,0,1,0,0,0,0,0,0,0,0,0,0,0.4729,<RuntimePrimitiveException>,0,8686479.908,0,1,0,0,0,0,0,11,0,47.019032
8,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,12,5,2495,0,0,0,0,0,0,0,0,0,0,0,0,0.471866667,5,0,8386188.276,0,1,0,0,0,0,5,0,0,47.01666
5,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,12,5,2495,0,0,0,0,0,0,0,0,0,0,0,0,0.469666667,5.2,0,8290778.46,0,1,0,0,0,0,5,0,0,47.006076
7,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,13,4,2495,0,1,0,0,0,0,0,0,0,0,0,0,0.4796,4.75,1,8110323.657,0,1,0,0,0,0,4,0,0,47.001544
3,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,14,17,2482,0,1,0,0,0,0,0,0,0,0,0,0,0.4728,3.529411765,3,8364258.441,0,1,0,0,0,0,17,0,0,47.019712
1,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,7,1,2499,0,0,0,0,0,0,0,0,0,0,0,0,0.437828571,12,0,8637935.816,0,1,0,0,0,0,1,0,0,47.010604
4,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,14,14,2485,0,1,0,0,0,0,0,0,0,0,0,0,0.482257143,5.071428571,2,8427001.896,0,3,0,0,0,3,14,0,0,47.007136
